"id","natemis_number","name","natemis_quintile","natemis_province_id"
200501195,200501195,"THEMBALESIZWE COMP TECH  SECONDARY SCHOOL","Q1","base.state_za_ec"
200501196,200501196,"THEMBALETHU SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501197,200501197,"THEMBALETHU JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501199,200501199,"THEMBENI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501200,200501200,"THEMBENI SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501201,200501201,"THEMBILE JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501202,200501202,"THOKOZANI SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501203,200501203,"THOLANG SENIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200501207,200501207,"TINANA JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501208,200501208,"EDWARD ZIBI SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501209,200501209,"TLALI JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501211,200501211,"TLHAKANELO PRIMARY SCHOOL","Q1","base.state_za_ec"
200501212,200501212,"TLOKOENG JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501213,200501213,"TLOPO SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501214,200501214,"TOBINTETHO SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501215,200501215,"TOKOZANI PRIMARY SCHOOL","Q1","base.state_za_ec"
200501216,200501216,"TOLENI PRIMARY SCHOOL","Q2","base.state_za_ec"
200501217,200501217,"TOLI SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501218,200501218,"TOLWENI PRIMARY SCHOOL","Q1","base.state_za_ec"
200501219,200501219,"TOLWENI SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501221,200501221,"TONTI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501222,200501222,"TOPOZO  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501223,200501223,"TRAMORE SENIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501224,200501224,"TSAWANA JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501226,200501226,"TSEKONG JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501227,200501227,"TSEKONG PRIMARY SCHOOL","Q1","base.state_za_ec"
200501229,200501229,"TSEPISONG PRIMARY SCHOOL","Q2","base.state_za_ec"
200501230,200501230,"TSEWU JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501232,200501232,"TSHANTSHALA SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501233,200501233,"TSHISA PRIMARY SCHOOL","Q2","base.state_za_ec"
200501234,200501234,"TSHISANE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501235,200501235,"TSHONISWA SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501236,200501236,"TSIBIYANA PRIMARY SCHOOL","Q3","base.state_za_ec"
200501237,200501237,"TSIKARONG JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501238,200501238,"TSITSONG PRIMARY SCHOOL","Q3","base.state_za_ec"
200501239,200501239,"TSOELIKE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501240,200501240,"TSOLOBENG JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501241,200501241,"TSWELOPELE JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501242,200501242,"TUMSE SENIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501243,200501243,"TWAZI JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501245,200501245,"TYONGWANA SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501246,200501246,"ULUNDI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501247,200501247,"UMFANTA JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501250,200501250,"UMZIMVUBU PRIMARY SCHOOL","Q2","base.state_za_ec"
200501252,200501252,"UPPER CABAZANA PRIMARY SCHOOL","Q2","base.state_za_ec"
200501253,200501253,"UPPER DUNGU PRIMARY SCHOOL","Q3","base.state_za_ec"
200501255,200501255,"UPPER MANDILENI PRIMARY SCHOOL","Q1","base.state_za_ec"
200501257,200501257,"UPPER MKEMANE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501258,200501258,"UPPER MNTWANA JUNIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200501259,200501259,"UPPER MNYAMANA PRIMARY SCHOOL","Q2","base.state_za_ec"
200501260,200501260,"UPPER MTUMASI JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501261,200501261,"UPPER MVENYANE PRIMARY SCHOOL","Q1","base.state_za_ec"
200501262,200501262,"UPPER NXOTSHANA PRIMARY SCHOOL","Q1","base.state_za_ec"
200501263,200501263,"UPPER QOQO SENIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501264,200501264,"UPPER ROLWENI PRIMARY SCHOOL","Q1","base.state_za_ec"
200501267,200501267,"UPPER TSITSANA JUNIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200501268,200501268,"VALINGOZI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501269,200501269,"VALIPATWA JUNIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501270,200501270,"VANE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501271,200501271,"VAYI PRIMARY SCHOOL","Q1","base.state_za_ec"
200501272,200501272,"VELLEM JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501276,200501276,"VOVENI PRIMARY SCHOOL","Q2","base.state_za_ec"
200501278,200501278,"VUKAYIBAMBE  SECONDARY SCHOOL","Q1","base.state_za_ec"
200501279,200501279,"VUKAZAKHE SENIOR PRIMARY SCHOOL","Q3","base.state_za_ec"
200501282,200501282,"VULINDLELA COMPREHENSIVE TECHNICAL HIGH SCHOOL","Q3","base.state_za_ec"
200501283,200501283,"VULINDLELA SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501285,200501285,"VULINDLELA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501287,200501287,"VUMINDABA JUNIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501288,200501288,"VUVU JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501289,200501289,"VUYISILE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501290,200501290,"WALTER CINGO SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501292,200501292,"WAYO JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501293,200501293,"WINNIE MANDELA COMP TECH  SECONDARY SCHOOL","Q1","base.state_za_ec"
200501294,200501294,"XAKANI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501295,200501295,"XHAKA JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501296,200501296,"XOLOBENI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501297,200501297,"XOPOZO JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501298,200501298,"XURA VIEW JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501299,200501299,"XURANA JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501300,200501300,"YANGE  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501302,200501302,"ZAKHELE JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501306,200501306,"ZAMILIZWE  PRIMARY SCHOOL","Q2","base.state_za_ec"
200501307,200501307,"ZAMILIZWE SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501308,200501308,"ZAMOKUHLE JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501309,200501309,"ZAMOKUHLE JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501310,200501310,"ZAMOKUHLE JUNIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200501312,200501312,"ZAMUKULUNGISA PRIMARY SCHOOL","Q1","base.state_za_ec"
200501314,200501314,"ZAMUXOLO JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501315,200501315,"ZANOKANYO JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501316,200501316,"ZANOKANYO SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501317,200501317,"ZANOKHANYO  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501318,200501318,"ZANOKHANYO FULL SERVICE SCHOOL","Q2","base.state_za_ec"
200501319,200501319,"ZANYENI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501320,200501320,"ZIBI MEYER PRIMARY SCHOOL","Q2","base.state_za_ec"
200501321,200501321,"ZIBI MEYER SENIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501322,200501322,"ZIBOKWANA SENIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501324,200501324,"ZIGADINI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501325,200501325,"ZIMELE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501327,200501327,"ZIMISELE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501329,200501329,"ZININI  PRIMARY SCHOOL","Q3","base.state_za_ec"
200501330,200501330,"ZINYOSINI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501331,200501331,"ZINYOSINI SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501332,200501332,"ZIZAMELE PRIMARY SCHOOL","Q1","base.state_za_ec"
200501334,200501334,"ZOKO JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501335,200501335,"ZOLA JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501336,200501336,"ZWELABANTU SENIOR PRIMARY SCHOOL","Q3","base.state_za_ec"
200501337,200501337,"ZWELAKHE PRIMARY SCHOOL","Q2","base.state_za_ec"
200501338,200501338,"ZWELAKHE SENIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501339,200501339,"ZWELEDINGA PRIMARY SCHOOL","Q2","base.state_za_ec"
200501340,200501340,"ELLIOT NDABANKULU MAKAULA FULL SERVICE SCHOOL","Q2","base.state_za_ec"
200501342,200501342,"ZWELIBONGILE SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501343,200501343,"ZWELIDUMILE PRIMARY SCHOOL","Q1","base.state_za_ec"
200501344,200501344,"ZWELIHLANGENE PRIMARY SCHOOL","Q1","base.state_za_ec"
200501345,200501345,"ZWELIJIKILE JUNIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501347,200501347,"ZWELISILE SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501348,200501348,"ZWELITSHA JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501349,200501349,"ZWELITSHA JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501350,200501350,"ZWELIVUMILE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501351,200501351,"ZWELIXOLILE PRIMARY SCHOOL","Q1","base.state_za_ec"
200501354,200501354,"MZIWOXOLO JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501356,200501356,"NGCINGO JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501357,200501357,"EZADUNGENI SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501358,200501358,"LEHANA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501359,200501359,"SIGIDI  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501360,200501360,"EMCETENI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501361,200501361,"KHANYA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501362,200501362,"KHANYA JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501363,200501363,"LOWER MKHOMANE  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501364,200501364,"CLAUDE MAKENG SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501366,200501366,"LUTSHIKINI PRIMARY SCHOOL","Q2","base.state_za_ec"
200501367,200501367,"NALEDI JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501369,200501369,"LOWER KETE-KETE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501371,200501371,"MHLONTLO SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501372,200501372,"BULUMKO JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501373,200501373,"GWEBINDLALA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501374,200501374,"ZAMEKILE JUNIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501376,200501376,"MAMPELAZWE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501377,200501377,"MFAZWE COMPREHENSIVE TECHNICAL HIGH SCHOOL","Q1","base.state_za_ec"
200501378,200501378,"MHLOPHEKAZI JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501380,200501380,"LUNDINI  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501381,200501381,"ZWELITSHA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501382,200501382,"ENDULINI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501384,200501384,"LUPILISWENI JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501386,200501386,"MAQHATSENG PRIMARY SCHOOL","Q2","base.state_za_ec"
200501388,200501388,"TSITSANA COMPREHENSIVE SENIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200501391,200501391,"MOUNT AYLIFF FULL SERVICE SCHOOL","Q3","base.state_za_ec"
200501392,200501392,"MJOKANA SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501395,200501395,"SIGIDINI PRIMARY SCHOOL","Q3","base.state_za_ec"
200501396,200501396,"MADADANA  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501398,200501398,"DWEBA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501401,200501401,"NQANTOSI JUNIOR PRIMARY SCHOOL","Q3","base.state_za_ec"
200501402,200501402,"LONGWENI  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501403,200501403,"MZAMBANA  PRIMARY SCHOOL","Q2","base.state_za_ec"
200501404,200501404,"CHIEF DUMILE  SECONDARY SCHOOL","Q1","base.state_za_ec"
200501405,200501405,"LUKHANYO  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501406,200501406,"KHANYISANI  PRIMARY SCHOOL","Q2","base.state_za_ec"
200501408,200501408,"MANZAMNYAMA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501409,200501409,"NTAMONDE  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501410,200501410,"MADIKIZELA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501413,200501413,"NTANZI SENIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501414,200501414,"DALUXOLO JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501415,200501415,"PHUNGULELWENI PRIMARY SCHOOL","Q1","base.state_za_ec"
200501417,200501417,"BROOKSNEK JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501419,200501419,"MT WHITE SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501420,200501420,"LIPHOFUNG SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501421,200501421,"MLENZE SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501424,200501424,"BEN MALI SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501427,200501427,"MPINGANA SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200501428,200501428,"MNAMA JUNIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501430,200501430,"PHANDULWAZI  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501431,200501431,"PHUMELELE COMP TECH SENIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501432,200501432,"LAPUMILANGA JUNIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200501439,200501439,"ZWELIKHANYILE JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501440,200501440,"SUPERKIDS PRIMARY SCHOOL","N/A","base.state_za_ec"
200501442,200501442,"ST PATRICK'S  PRIMARY SCHOOL","Q3","base.state_za_ec"
200501447,200501447,"PHAKAMISA PRIMARY SCHOOL","N/A","base.state_za_ec"
200501448,200501448,"MQHOKWENI  PRIMARY SCHOOL","Q1","base.state_za_ec"
200501456,200501456,"CANGCI COMPREHENSIVE TECHNICAL HIGH SCHOOL","Q1","base.state_za_ec"
200501457,200501457,"NOMAGQWATHEKANA COMPREHENSIVE TECHNICAL SCHOOL","Q1","base.state_za_ec"
200501458,200501458,"LINDELANI SENIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200501459,200501459,"NDZULULWAZI SENIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200501461,200501461,"KHANYISA CHRISTIAN SCHOOL","N/A","base.state_za_ec"
200501463,200501463,"LITTLE EDEN JUNIOR SECONDARY SCHOOL","N/A","base.state_za_ec"
200501464,200501464,"ZANOKHANYO BAPTIST SCHOOL","N/A","base.state_za_ec"
200501465,200501465,"RIVERSIDE SENIOR SECONDARY SCHOOL","N/A","base.state_za_ec"
200501466,200501466,"SAKHISIZWE PRIMARY SCHOOL","Q4","base.state_za_ec"
200501467,200501467,"ROSELAND PRIVATE SCHOOL","N/A","base.state_za_ec"
200501562,200501562,"BRENVAL JACK AND JILL","N/A","base.state_za_ec"
200501563,200501563,"SPRINGFIELD PRIMARY SCHOOL","N/A","base.state_za_ec"
200501564,200501564,"ADVENT COMPREHENSIVE SCHOOL","N/A","base.state_za_ec"
200501569,200501569,"ST MONICAS DIOCESAN","N/A","base.state_za_ec"
200501571,200501571,"BERGVIEW COLLEGE","N/A","base.state_za_ec"
200501572,200501572,"BULTFONTEIN GIP","Q2","base.state_za_ec"
200501573,200501573,"CEDARVILLE GIP","Q2","base.state_za_ec"
200501574,200501574,"CEDARVILLE PUBLIC SCHOOL","Q2","base.state_za_ec"
200501579,200501579,"KENNERSLEY PRIMARY SCHOOL","Q2","base.state_za_ec"
200501580,200501580,"KHANYA-NALEDI COMBINED SCHOOL","Q2","base.state_za_ec"
200501581,200501581,"KING EDWARD HIGH SCHOOL","Q4","base.state_za_ec"
200501582,200501582,"MATATIELE PUBLIC PRIMARY SCHOOL","Q2","base.state_za_ec"
200501588,200501588,"BOKAMOSO PRIMARY SCHOOL","Q1","base.state_za_ec"
200501589,200501589,"FOCUSED COMBINED SCHOOL","N/A","base.state_za_ec"
200501590,200501590,"SUNSHINE PRIMARY SCHOOL","N/A","base.state_za_ec"
200501592,200501592,"ST THERESA PRIMARY SCHOOL","Q3","base.state_za_ec"
200501593,200501593,"LUSIKISIKI CHRISTIAN SCHOOL","N/A","base.state_za_ec"
200501596,200501596,"GEORGE HAMILTON","N/A","base.state_za_ec"
200501597,200501597,"SUNNY-SIDE","N/A","base.state_za_ec"
200501598,200501598,"kwaRHOLE SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501599,200501599,"NDENGANE SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200501600,200501600,"THEMBA MZIZI  PRIMARY SCHOOL","Q2","base.state_za_ec"
200501601,200501601,"BIZANA CHRISTIAN ACADEMY","N/A","base.state_za_ec"
200501602,200501602,"ARISE AND SHINE KINGDOM PRIMARY","N/A","base.state_za_ec"
200501603,200501603,"ITHUBA WILDCOAST COMMUNITY COLLEGE","N/A","base.state_za_ec"
200501606,200501606,"Sikelelwen Adventist Primary School","N/A","base.state_za_ec"
200501607,200501607,"BATHANDE HIGH SCHOOL","Q3","base.state_za_ec"
200501609,200501609,"KROMSPRUIT SENIOR SECONDARY","UNKNOWN","base.state_za_ec"
200501610,200501610,"KWASA PRIMARY SCHOOL","UNKNOWN","base.state_za_ec"
200501611,200501611,"JOE GQABI SENIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200501613,200501613,"BILLY TECHNICAL SCHOOL","UNKNOWN","base.state_za_ec"
200501614,200501614,"MATATIEL SECONDARY SCHOOL","UNKNOWN","base.state_za_ec"
200501615,200501615,"MAJUBA SECONDARY SCHOOL","Q3","base.state_za_ec"
200501617,200501617,"SIYABONGA SECONDARY SCHOOL","Q3","base.state_za_ec"
200501618,200501618,"KHANYA PRIMARY ZIMBANE","N/A","base.state_za_ec"
200600001,200600001,"A B ZAMBODLA JUNIOR PRIMARY SCHOOL","Q3","base.state_za_ec"
200600002,200600002,"VUSELELA PRIMARY SCHOOL","Q2","base.state_za_ec"
200600003,200600003,"AM ZANTSI SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600004,200600004,"ABAMBO AGRICULTURAL SCHOOL","Q2","base.state_za_ec"
200600006,200600006,"ABRAHAM VANQA PRIMARY SCHOOL","Q3","base.state_za_ec"
200600011,200600011,"ALHEIT VAN DER MERWE PRIMARY SCHOOL","Q3","base.state_za_ec"
200600012,200600012,"ALIWAL NORTH HIGH SCHOOL","Q5","base.state_za_ec"
200600013,200600013,"ALIWAL NORTH PRIMARY SCHOOL","Q5","base.state_za_ec"
200600015,200600015,"AMAQWATHI PRIMARY SCHOOL","Q3","base.state_za_ec"
200600018,200600018,"AMAVUNDLE SENIOR PRIMARY SCHOOL","Q3","base.state_za_ec"
200600019,200600019,"ANAKO JUNIOR PRIMARY SCHOOL","Q3","base.state_za_ec"
200600021,200600021,"B A MBAM JUNIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200600022,200600022,"B B MDLEDLE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600023,200600023,"BAKANENI SENIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200600024,200600024,"BALMORAL GIRLS PRIMARY SCHOOL","Q5","base.state_za_ec"
200600027,200600027,"BAMBOESPRUIT JUNIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200600028,200600028,"BANGILIZWE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600029,200600029,"BANKIES JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600030,200600030,"BARKLEY EAST (DRC) PRIMARY SCHOOL","Q2","base.state_za_ec"
200600032,200600032,"BARODA D R C PRIMARY SCHOOL","Q3","base.state_za_ec"
200600035,200600035,"BAZINDLOVU JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600037,200600037,"SIVUMELENE SENIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600040,200600040,"BELMORE SENIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
200600041,200600041,"BENSONVALE JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200600045,200600045,"BHONGOLETHU JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200600046,200600046,"BIKIZANA JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200600047,200600047,"BILATYE JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600048,200600048,"BISHOP DEMONT SENIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200600049,200600049,"BLIKANA SENIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200600052,200600052,"ORANGE GROVE SCHOOLS","N/A","base.state_za_ec"
200600053,200600053,"BOLOTWA SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200600054,200600054,"NKOSEMNTU MOTMAN PRIMARY SCHOOL","Q3","base.state_za_ec"
200600055,200600055,"BOMENI JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200600057,200600057,"BONGOLETHU FULL SERVICE SCHOOL","Q3","base.state_za_ec"
200600060,200600060,"BONISWA PRIMARY SCHOOL","Q2","base.state_za_ec"
200600062,200600062,"BOQO JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600064,200600064,"BOWDEN JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600065,200600065,"BOZWANA JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600066,200600066,"BRAAMSPRUIT FARM SCHOOL","Q2","base.state_za_ec"
200600067,200600067,"BRAKKLOOF JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200600068,200600068,"VICTORIUS KINDERGARTEN AND PRIMARY SCHOOL","N/A","base.state_za_ec"
200600071,200600071,"ROYAL ACADEMY","N/A","base.state_za_ec"
200600074,200600074,"BUFFALO THORNS JUNIOR SECONDARY SCHOOL","Q1","base.state_za_ec"
200600076,200600076,"BULELANI SENIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200600077,200600077,"BULHOEK PRIMARY SCHOOL","Q2","base.state_za_ec"
200600078,200600078,"BURGERSDORP HIGH SCHOOL","Q4","base.state_za_ec"
200600079,200600079,"BURGERSDORP JUNIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200600081,200600081,"BUYOKOYOKO JUNIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200600082,200600082,"CACADU SECONDARY SCHOOL","Q2","base.state_za_ec"
200600083,200600083,"CALA COMMUNITY SCHOOL","Q3","base.state_za_ec"
200600085,200600085,"CALA PASS PRIMARY JUNIOR SCHOOL","Q2","base.state_za_ec"
200600086,200600086,"HIS GRACE CHRISTIAN COLLEGE","N/A","base.state_za_ec"
200600088,200600088,"CALA SENIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200600089,200600089,"CALA VILLAGE JUNIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200600091,200600091,"CARINUS PRIMARY SCHOOL","Q3","base.state_za_ec"
200600094,200600094,"CATHCART (RC) PRIMARY SCHOOL","Q3","base.state_za_ec"
200600095,200600095,"CATHCART HIGH SCHOOL","Q4","base.state_za_ec"
200600096,200600096,"CEBANO JUNIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200600101,200600101,"CHIEF MALEFANE PRIMARY SCHOOL","Q3","base.state_za_ec"
200600102,200600102,"CHRIS HANI PUBLIC FULL SERVICE SCHOOL","Q3","base.state_za_ec"
200600103,200600103,"CIMEZILE PRIMARY SCHOOL","Q2","base.state_za_ec"
200600109,200600109,"COFIMVABA FINISHING SCHOOL","Q3","base.state_za_ec"
200600110,200600110,"COFIMVABA VILLAGE JUNIOR SECONDARY SCHOOL","Q3","base.state_za_ec"
200600115,200600115,"COVERSIDE PRIMARY SCHOOL","Q2","base.state_za_ec"
200600117,200600117,"CRADOCK HIGH SCHOOL","Q5","base.state_za_ec"
200600118,200600118,"CRADOCK PRIMARY SCHOOL","Q5","base.state_za_ec"
200600119,200600119,"THE ACADEMY","N/A","base.state_za_ec"
200600120,200600120,"CUBE SENIOR PRIMARY SCHOOL","Q1","base.state_za_ec"
200600122,200600122,"D G COSSIE PUBLIC PRIMARY SCHOOL","Q3","base.state_za_ec"
200600123,200600123,"D M SKOSANA SENIOR SECONDARY SCHOOL","Q2","base.state_za_ec"
200600124,200600124,"DABULAMANZI SENIOR PRIMARY SCHOOL","Q2","base.state_za_ec"
